"ROW_ID","CREATED","CREATED_BY","LAST_UPD","LAST_UPD_BY","MODIFICATION_NUM","CONFLICT_ID","DB_LAST_UPD","EFF_END_DT","EFF_START_DT","X_NUMBER_OF_TIMES","COMP_TYPE_CD","CONTEXT_CD","DB_LAST_UPD_SRC","OBJECT_PRODUCT_LIST","OBJECT_RELATIONSHIP","OBJECT_UID","PROD_LIST","PTRN_ID","SOURCE_RECORD_ID","SOURCE_RULE_TYPE","SUBJECT_PRODUCT_LIST","SUBJECT_RELATIONSHIP","SUBJECT_UID","X_ACTION_CODE","X_CUSTOM_MSG_ENU","X_CUSTOM_MSG_FRA","X_CUSTOM_MSG_NLD","X_OPERATOR","X_ORDER_MODE","X_PROMOTION_ID","PARENT_PRODID","ADJ_GROUP_ID","GROUP_ID","MANUAL_FLAG","MTRX_RULE_NUM","OBJECT_EVALUATOR","PROD_ID","PROD_LN_ID","PROD_TMPL_VODNUM","REL_PROD_COMP_ID","REL_PROD_ID","REL_PROD_LN_ID","REL_PROD_TMPL_VNUM","SUBJECT_EVALUATOR","X_BGC_QUANTITY_CHECK_FLG","X_PROD_CLASS_ID","X_REL_PROD_CLASS_ID","GROUP_EC","X_DECI_PXS_PRODUCT","X_DECI_PXS_PRODUCT_ACTION","X_DEC_PRD_LN_ID","X_CUST_AGREE_ID","X_SKIP_RULES_ONBOARD_RENE"
"8-9ZE96L71CE","11/06/2024 15:47:12","0-1","11/06/2024 15:47:12","0-1","0","0","19/06/2024 16:07:15","","","","Requires Auto Add","Parent","dataimp","","","DTDQK","","","1-1AICDN","","","","","","","","","","","","PIUDM","","G-CQSJ8","","","","","","","","","","","R-9QQBQ AND (R-VHDYQ OR R-UNHYN) AND R-E2JQC AND R-SBMLS","","","","","","","","",""
"8-ZKJLYX3EE2","11/06/2024 15:47:12","0-1","11/06/2024 15:47:12","0-1","0","0","19/06/2024 16:07:15","30/06/2024 21:59:59","14/04/2024 22:00:00","","Requires Auto Add","Parent","dataimp","","","DPGFK","","","1-3ELGIH","","","","","","","","","","","","CQRMH","","G-55TPJ","","","","","","","","","","","(R-6I5S9 OR R-8TJJW OR R-04DPR OR R-KC7YM) AND R-E9EO6 AND R-CS6HI AND R-HXQY5 AND R-NZVQA AND R-GWL25 AND R-U6ECS","","","","","","","","",""
"8-4HGZBWWBYL","11/06/2024 15:47:13","0-1","11/06/2024 15:47:13","0-1","0","0","19/06/2024 16:07:15","30/06/2024 21:59:59","14/04/2024 22:00:00","","Requires Auto Add","Parent","dataimp","","","DPGFK","","","1-3ETCFI","","","","","","","","","","","","CQRMH","","G-OLEY8","","","","","","","","","","","R-7QBEH AND (R-GZ0Q0 OR R-CCDRQ OR R-ACBZC OR R-ZJRGQ) AND (R-4QGLW OR R-CNLG6 OR R-NMKI2) AND R-M0AJJ AND R-U646C AND R-IDNWO AND R-6TV20","","","","","","","","",""
"8-IEE0GZ0R9F","11/06/2024 15:47:13","0-1","11/06/2024 15:47:13","0-1","0","0","19/06/2024 16:07:15","30/06/2024 21:59:59","14/04/2024 22:00:00","","Requires Auto Add","Parent","dataimp","","","DPGFK","","","1-3ETDDG","","","","","","","","","","","","CQRMH","","G-AE1VS","","","","","","","","","","","R-ZNBI4 AND (R-4BOOF OR R-YADUT OR R-642X3 OR R-4JKRJ) AND (R-S2TA8 OR R-2JVCC OR R-0V0EB) AND R-8YTUC AND R-ZU92V AND R-K2CXW AND R-KY4FC","","","","","","","","",""
"8-STRVBQSKOJ","11/06/2024 15:47:13","0-1","11/06/2024 15:47:13","0-1","0","0","19/06/2024 16:07:15","30/06/2024 21:59:59","14/04/2024 22:00:00","","Requires Auto Add","Parent","dataimp","","","DPGFK","","","1-3ELHML","","","","","","","","","","","","CQRMH","","G-S9ZBY","","","","","","","","","","","R-GOKP7 AND (R-DPM9O OR R-E9XK2 OR R-U59BS OR R-C0GOA) AND (R-VB6W6 OR R-UCKV9 OR R-PUQJH) AND R-5600E AND R-TX6LJ AND R-YVB8M AND R-EJHM3","","","","","","","","",""
"8-WZZLO4GLWN","11/06/2024 15:47:13","0-1","11/06/2024 15:47:13","0-1","0","0","19/06/2024 16:07:15","30/06/2024 21:59:59","14/04/2024 22:00:00","","Requires Auto Add","Parent","dataimp","","","DPGFK","","","1-3ELHRR","","","","","","","","","","","","CQRMH","","G-Z3I1D","","","","","","","","","","","R-EI1W7 AND (R-38IRR OR R-BWOYH OR R-CJUFF OR R-JY0SK) AND (R-ISF98 OR R-AHBQ8 OR R-YGRC3) AND R-0V9OP AND R-A9ZVD AND R-6L1HP AND R-6B4ZC AND R-108MW AND R-7PMKZ","","","","","","","","",""
"8-LUFDZ98158","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/10/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1WPAX3","","","","","","","","","","","DUBMY","KDKWA","","G-1ZRY3","","","","","","","","","","","R-5JEY2 AND (R-2Q6O8 OR R-75AXL OR R-ZARBX OR R-VWH40 OR R-YVHKO OR R-6FANT) AND (R-PLINH OR R-HNRYI OR R-4QVGQ) AND R-TAA9W AND R-UHYRT AND R-SXSQ7 AND R-TO48U AND R-PE8AX AND R-MEO6L","","","","","","","","",""
"8-ZTKAIA7P2A","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","19/01/2018 08:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-16K1GT","","","","","","","","","","","KSFPM","KDKWA","","G-2QYJZ","","","","","","","","","","","(R-VOBIG OR R-FB6XJ OR R-DDWHN OR R-FM188 OR R-YKDIT OR R-ZJ5WT) AND R-5WFJP AND R-SAM8Q AND R-5676U AND R-EU0VH AND R-9D76D","","","","","","","","",""
"8-65QPQOQBA9","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/10/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2JJWL2","","","","","","","","","","","CAAIG","KDKWA","","G-F7ADL","","","","","","","","","","","(R-22G8B OR R-8AFW0 OR R-7PJNH OR R-VZMP6 OR R-A2RLQ OR R-9NWPP) AND R-2BSJZ AND R-N9Q7E AND R-A5TAH AND R-BWOAA AND R-O8RIA","","","","","","","","",""
"8-GNERNN7292","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","MMKKP","","","1-2HK9OX","","","","","","","","","","","PCQYJ","KDKWA","","G-IJH1J","","","","","","","","","","","(R-B9FTG OR R-KZ5T0) AND R-UH3KG AND R-NS1EW AND R-VN5UF","","","","","","","","",""
"8-80Q6EM9XUA","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","PONVV","","","1-2HK7KV","","","","","","","","","","","DCGXV","KDKWA","","G-IT3QL","","","","","","","","","","","(R-HYNJW OR R-IUUPU) AND R-1097W AND R-9RROZ AND R-V5FKY","","","","","","","","",""
"8-AW6SZ5HIOA","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","MMKKP","","","1-2HK9S1","","","","","","","","","","","KHDFL","KDKWA","","G-OTE1E","","","","","","","","","","","(R-DW1LW OR R-PTMBF) AND R-DCA4E AND R-Z7BAL AND R-VDH6R","","","","","","","","",""
"8-D9IBTSWWNC","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","DBLSR","","","1-2HK7AK","","","","","","","","","","","CAAIG","KDKWA","","G-S9DZA","","","","","","","","","","","(R-KK9GF OR R-U0YVQ) AND R-RVSP9 AND R-GQXL7 AND R-F6WCQ","","","","","","","","",""
"8-EBIP4FOPRI","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","29/02/2024 23:00:00","","Optional Default","Parent","dataimp","","","CHIFE","","","1-3DRC02","","","","","","","","","","","","DRZVC","","G-TZK4G","","","","","","","","","","","(R-DU70N OR R-NDJAS OR R-IZC4S OR R-7C3BS OR R-1N97Q OR R-ZEG02 OR R-DMS47 OR R-H75OE) AND (R-R2KJR OR R-83BUS)","","","","","","","","",""
"8-SC6L2LVO5C","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","PONVV","","","1-2HK7NN","","","","","","","","","","","PQRRZ","KDKWA","","G-CPE6W","","","","","","","","","","","(R-QSXB2 OR R-FY10G) AND R-71G22 AND R-WBN6D AND R-X1RH9","","","","","","","","",""
"8-JQOTUY9BHI","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","DWDEK","","","1-2HK8OT","","","","","","","","","","","CBUYH","KDKWA","","G-AFTGE","","","","","","","","","","","(R-0N901 OR R-8TZ7X OR R-YDQCI OR R-7I4HQ OR R-ZBLRF OR R-4I5SB OR R-D7KP7 OR R-LSN9V OR R-NP1U2 OR R-47N33 OR R-FR1A2 OR R-5EEQV) AND R-QV1JW AND R-4KKLI AND R-8SVYZ","","","","","","","","",""
"8-MDSC6YWZXF","11/06/2024 15:47:14","0-1","11/06/2024 15:47:14","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","DWDEK","","","1-2HK8K1","","","","","","","","","","","DUBMY","KDKWA","","G-CV9F8","","","","","","","","","","","(R-8X87V OR R-QKKLZ OR R-BRBAS OR R-ZNJI1 OR R-ZU2K2 OR R-R6GVA OR R-1I5WH OR R-8TMPF OR R-9MLVQ OR R-SQM9D OR R-9TNL7 OR R-P4ME0) AND R-5P1PH AND R-5SE7Y AND R-3NOEU","","","","","","","","",""
"8-W6Q6KQ9ZO7","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","PONVV","","","1-2HK9EJ","","","","","","","","","","","PBRTW","KDKWA","","G-XBNTU","","","","","","","","","","","(R-8OW16 OR R-Q43FY) AND R-GEWN9 AND R-M04RM AND R-GY308","","","","","","","","",""
"8-HZEHEWGJ2U","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","PONVV","","","1-2HK9BT","","","","","","","","","","","CBJBZ","KDKWA","","G-O9U4B","","","","","","","","","","","(R-XBYP1 OR R-J0ZKO) AND R-WXNN8 AND R-Z0J1F AND R-41YPN","","","","","","","","",""
"8-3VY5CP0VLE","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","01/07/2019 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1WPA4F","","","","","","","","","","","PLIZU","KDKWA","","G-S598A","","","","","","","","","","","R-QISFD AND (R-AML01 OR R-MCOYZ OR R-WAH6E OR R-0353X OR R-38VFO OR R-YOOQE) AND (R-2TUPN OR R-1TEDI OR R-JQOEE) AND R-IZUCL AND R-SI02B AND R-86X3J AND R-S97VY AND R-5511Z AND R-09GO9","","","","","","","","",""
"8-J9UJ1DTU11","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/10/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1WPAON","","","","","","","","","","","CAAIG","KDKWA","","G-J14WT","","","","","","","","","","","R-PKD4D AND (R-JK50A OR R-PKYHR OR R-0CE72 OR R-BJZJ8 OR R-QB63R OR R-HH71U) AND (R-RLQXM OR R-ZVSRP OR R-6FYZU) AND R-FN6P9 AND R-7Y9XD AND R-PTIGJ AND R-U1DRB AND R-XLHTR AND R-6GPY6","","","","","","","","",""
"8-IAUJB864RM","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","01/05/2024 22:00:00","","Optional Default","Parent","dataimp","","","KQBAP","","","1-3ET20E","","","","","","","","","","","MLWLE","KDKWA","","G-VQU20","","","","","","","","","","","(R-CY18K OR R-VVCDL) AND R-PD7DB AND R-E2Z40 AND R-9ECOQ","","","","","","","","",""
"8-P3JUYTT7CS","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","01/05/2024 22:00:00","","Optional Default","Parent","dataimp","","","KQBAP","","","1-3ET23S","","","","","","","","","","","KHDFL","KDKWA","","G-JLZQ0","","","","","","","","","","","(R-AYMOV OR R-RGM3O) AND R-D4U86 AND R-ZLNYW AND R-21QFI","","","","","","","","",""
"8-XKRJOY6P7D","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/03/2024 22:00:00","","Optional Default","Parent","dataimp","","","MMKKP","","","1-3EUDRJ","","","","","","","","","","","MGKMU","KDKWA","","G-A4VSS","","","","","","","","","","","(R-GFCIC OR R-IP4OG) AND R-UIKGG AND R-MPEC2 AND R-UV89B","","","","","","","","",""
"8-XLGQ3I1P6U","11/06/2024 15:47:15","0-1","11/06/2024 15:47:15","0-1","0","0","19/06/2024 16:07:15","02/02/2025 22:59:59","30/06/2024 22:00:00","","Optional Default","Parent","dataimp","","","DAYTP","","","1-36XQW1","","","","","","","","","","","","DRZVC","","G-YPG5T","","","","","","","","","","","R-OTHP9 AND R-URGZU AND (R-8XXNU OR R-AWGNU OR R-K48P1) AND R-FPMIH AND R-R6P8M","","","","","","","","",""
"8-9GMHFZ20MN","11/06/2024 15:47:16","0-1","11/06/2024 15:47:16","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","02/07/2023 22:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2ZJWJY","","","","","","","","","","","PLEXT","KDKWA","","G-W9O61","","","","","","","","","","","R-4QN90 AND (R-2XF9T OR R-E4DRY OR R-Y5X2W OR R-5UXNC OR R-1EOX8 OR R-Z6S8F) AND (R-9VIF0 OR R-9UGTI OR R-U1PJX) AND R-0W3HA AND R-SAJQH AND R-VZJ03 AND R-4O9JZ AND R-S6M8G AND R-OXWEE","","","","","","","","",""
"8-256W9RVD56","11/06/2024 15:47:16","0-1","11/06/2024 15:47:16","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","02/07/2023 22:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2ZJX36","","","","","","","","","","","KQFMK","KDKWA","","G-0IU0U","","","","","","","","","","","R-K5UO3 AND (R-UBNAS OR R-DRYQI OR R-3POTG OR R-N9TJV OR R-JF1W4 OR R-2R4Q1) AND (R-Z4NEZ OR R-QJC6Z OR R-0R444) AND R-GNYAN AND R-ECC7Y AND R-Y1ZLD AND R-K4NGV AND R-HESKW AND R-5QAHZ","","","","","","","","",""
"8-DKZNI9B43P","11/06/2024 15:47:16","0-1","11/06/2024 15:47:16","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","31/01/2024 23:00:00","","Optional Default","Parent","dataimp","","","MMKKP","","","1-2HKA5B","","","","","","","","","","","KAKKI","KDKWA","","G-IHCNC","","","","","","","","","","","(R-DUSOV OR R-N841M) AND R-MN2U7 AND R-5YD7R AND R-NXC2L","","","","","","","","",""
"8-Z2HZTMF42S","11/06/2024 15:47:16","0-1","11/06/2024 15:47:16","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/06/2018 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1QBHD0","","","","","","","","","","","DJKUQ","KDKWA","","G-LNSWN","","","","","","","","","","","R-XP808 AND (R-9BCMY OR R-VYK6K OR R-5OFFF OR R-9QPY7 OR R-KI5Z7 OR R-4EA8G) AND (R-90MI6 OR R-TYASB OR R-7BGLD) AND R-CV1Y2 AND R-P85VN AND R-DV10B AND R-5AZVU AND R-I16SB AND R-Z7AFR","","","","","","","","",""
"8-UTC7ASX3NX","11/06/2024 15:47:17","0-1","11/06/2024 15:47:17","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/10/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2JJYXM","","","","","","","","","","","CAKOW","KDKWA","","G-3IP01","","","","","","","","","","","(R-H0CV1 OR R-3MIR4 OR R-NHVDE OR R-B1P6P OR R-QXPIC OR R-9T30H) AND R-6SW5A AND R-U905B AND R-H74E5 AND R-GD1CZ AND R-LRMXO","","","","","","","","",""
"8-A0JGVJ6IQM","11/06/2024 15:47:17","0-1","11/06/2024 15:47:17","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","01/04/2019 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1INJX7","","","","","","","","","","","PPYZQ","KDKWA","","G-YXH79","","","","","","","","","","","R-S8F6B AND (R-STESX OR R-QT1MK OR R-NYC5E OR R-3BT1U OR R-XKYZI OR R-B52XI) AND (R-4FZ4W OR R-QH1B5 OR R-YRGT6) AND R-X1S9X AND R-M0I8E AND R-ULN1P AND R-3AK1B AND R-UWXOM AND R-ULRN5","","","","","","","","",""
"8-RA5VN5MW13","11/06/2024 15:47:17","0-1","11/06/2024 15:47:17","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","20/02/2021 23:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2IQ58H","","","","","","","","","","","CTPLU","KDKWA","","G-LW4W0","","","","","","","","","","","R-XH5XQ AND (R-L73QE OR R-6LI1Z OR R-0845U OR R-87H47 OR R-4QPQS OR R-73RJ2) AND (R-UAK3D OR R-GQHJH OR R-E247J) AND R-RI9C7 AND R-LOOKC AND R-R0UJ1 AND R-I4WOK AND R-34KMF AND R-CPA7B","","","","","","","","",""
"8-J503NP89PL","11/06/2024 15:47:17","0-1","11/06/2024 15:47:17","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","20/02/2021 23:00:00","","Requires Auto Add","Parent","dataimp","","","MOFOB","","","1-2IQ1EZ","","","","","","","","","","","DJKUQ","KDKWA","","G-EPVZC","","","","","","","","","","","(R-GBOON OR R-8LGHY OR R-D8I0Q OR R-0GV63) AND (R-ZDCCV OR R-BP0WN)","","","","","","","","",""
"8-L36DRA7K4C","11/06/2024 15:47:17","0-1","11/06/2024 15:47:17","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/10/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2JJ0FO","","","","","","","","","","","PUSPI","KDKWA","","G-C4WXY","","","","","","","","","","","R-EA9KA AND (R-CS5FP OR R-ZWAWF OR R-YJC9R OR R-697YA OR R-A9IRE OR R-3YBB3) AND (R-OUGE4 OR R-E89H3 OR R-VRJGV) AND R-TMMII AND R-R86XJ AND R-UWYPC AND R-J5VTG AND R-VD5O8 AND R-CO6QY","","","","","","","","",""
"8-TOFB7M6Q6R","11/06/2024 15:47:18","0-1","11/06/2024 15:47:18","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","13/11/2017 08:00:00","","Optional Default","Parent","dataimp","","","CPEBC","","","1-1QU48T","","","","","","","","","","","MEKTU","KDKWA","","G-RFIA3","","","","","","","","","","","R-7IR5U AND (R-NUYEI OR R-IEKA6 OR R-LTL46 OR R-6GN1S OR R-XUGYR OR R-X0YOA OR R-5UMEF) AND R-03VPO AND R-MUDNL AND R-EO22V AND R-0JQNR AND R-OPU75","","","","","","","","",""
"8-KUL3USB9DT","11/06/2024 15:47:18","0-1","11/06/2024 15:47:18","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","01/04/2019 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1WN8NB","","","","","","","","","","","DQVTH","KDKWA","","G-1W7BZ","","","","","","","","","","","R-JJTPP AND (R-4EMWQ OR R-YALMX OR R-9GNZP OR R-TW48L OR R-W700M OR R-Y97O1) AND (R-EVCVC OR R-LGIHQ OR R-3XLW7) AND R-YV8PL AND R-5C1SK AND R-V1W6I AND R-NF9BD AND R-37RO0 AND R-UHA2E","","","","","","","","",""
"8-2PW3SYW09G","11/06/2024 15:47:18","0-1","11/06/2024 15:47:18","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/06/2018 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1WN8AF","","","","","","","","","","","DJKUQ","KDKWA","","G-YPKIN","","","","","","","","","","","R-JNQGR AND (R-WK6VF OR R-6TEUN OR R-GTLGB OR R-BRESF OR R-HPXW2 OR R-QTBIC) AND (R-Q8IJV OR R-1V6H4 OR R-IK0X3) AND R-JYPH3 AND R-W3L9R AND R-BU224 AND R-N12NL AND R-5DZTA AND R-RLJ77","","","","","","","","",""
"8-04NUA1ITJU","11/06/2024 15:47:18","0-1","11/06/2024 15:47:18","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","02/11/2020 08:00:00","","Requires Auto Add","Parent","dataimp","","","CTWCX","","","1-2JM1KW","","","","","","","","","","","KANYF","KDKWA","","G-3FW76","","","","","","","","","","","R-BETVT AND (R-0HENB OR R-52VS6 OR R-KIBXI OR R-OGZPM OR R-7GKPH OR R-PX640) AND (R-JB9TA OR R-NT44R OR R-9OD5H OR R-EUX3M) AND R-QDD90","","","","","","","","",""
"8-Y52P6COMPJ","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","21/06/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-1WPABB","","","","","","","","","","","PQRRZ","KDKWA","","G-7AD3R","","","","","","","","","","","R-N0DE5 AND (R-S6J7N OR R-LV6YE OR R-HGT9R OR R-NQHD4 OR R-JV2PM OR R-HMAKD) AND (R-IMMRC OR R-BLWDT OR R-IZE1K) AND R-CP686 AND R-MUE98 AND R-DZ8G8 AND R-T5OQM AND R-BQR56 AND R-ND1C3","","","","","","","","",""
"8-AGFE2E8VMD","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/10/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2JJY4P","","","","","","","","","","","CAKOW","KDKWA","","G-PPRMA","","","","","","","","","","","R-ES6X8 AND (R-6SU5A OR R-KMWMK OR R-JFNGJ OR R-K8B8T OR R-G1K5K OR R-U3JZ0) AND (R-5RBBY OR R-RB3MS OR R-O7UPT) AND R-2P7ZI AND R-D1JKG AND R-XPYO0 AND R-CK4RJ AND R-EAAY9 AND R-Z975O","","","","","","","","",""
"8-6YNZ8IM1PR","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:07:15","31/01/2030 22:59:59","18/10/2020 07:00:00","","Requires Auto Add","Parent","dataimp","","","DDZKS","","","1-2JJ0MM","","","","","","","","","","","MRPCG","KDKWA","","G-28EP3","","","","","","","","","","","R-XYCA4 AND (R-F88AP OR R-CX76M OR R-L29X2 OR R-201OB OR R-HENUH OR R-QG3ZD) AND (R-HLMXJ OR R-P0TH1 OR R-2L6EM) AND R-SR57G AND R-CMFGV AND R-HZQFA AND R-ST243 AND R-660JZ AND R-TET50","","","","","","","","",""
"8-ZWQPOL06GR","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:07:15","","","","Requires Auto Add","Parent","dataimp","","","CPSBG","","","1-29U288","","","","","","","","","","","MSNYC","KDKWA","","G-PBBQR","","","","","","","","","","","(R-2F4A6 OR R-DYA3M) AND R-7F2HA AND R-FD5QU","","","","","","","","",""
"8-FR6ZWHD0TE","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:07:15","31/07/2024 21:59:59","01/05/2024 22:00:00","","Optional Default","Parent","dataimp","","","CCYAW","","","1-365QF6","","","","","","","","","","","","DUZZG","","G-SEDIZ","","","","","","","","","","","R-88Y06 AND (R-AS7RE OR R-CQDAN OR R-7NT05 OR R-SRDZD) AND R-XSG7V AND R-Z8FF6","","","","","","","","",""
